"cor","var1","var2"
0.999207060600059,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)"
0.910787268913869,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)"
0.999809375511719,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-04-00:国家财政-各项税收-税收合计(亿元)"
0.989217264132904,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-04-01:国家财政-各项税收-增值税(亿元)"
0.999213848839189,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-04-02:国家财政-各项税收-营业税(亿元)"
0.986732366332944,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-04-03:国家财政-各项税收-消费税(亿元)"
0.980168995583425,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-04-04:国家财政-各项税收-关税(亿元)"
0.997396906682389,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.997452311188671,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.997968792865255,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.998958133459798,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.9123292502713,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","04-02-09:国民经济-支出法国内生产总值结构-存货增加(亿元)"
0.996126474521547,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.992602776524904,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.986772958705399,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.991383161436989,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.992551376584407,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.9896843423785,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.995780548585946,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.938631291386756,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.993815356993749,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.965147237366482,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.965968670032098,"02-00-00:国家财政-财政收支总额及增长-财政收入(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.905411067450122,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)"
0.99865078810717,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-04-00:国家财政-各项税收-税收合计(亿元)"
0.985810534590443,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-04-01:国家财政-各项税收-增值税(亿元)"
0.998652813555211,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-04-02:国家财政-各项税收-营业税(亿元)"
0.990134338952126,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-04-03:国家财政-各项税收-消费税(亿元)"
0.976246054256599,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-04-04:国家财政-各项税收-关税(亿元)"
0.99614852353556,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.997293545604267,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.997310934314639,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.999012614609561,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.901296110828343,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","04-02-09:国民经济-支出法国内生产总值结构-存货增加(亿元)"
0.997263243735101,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.991851899691945,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.985860716490595,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.99068284513474,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.994479513974173,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.991695403587394,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.996753445935346,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.940436191932008,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.991975551476102,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.961251291399146,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.962499075179835,"02-00-01:国家财政-财政收支总额及增长-财政支出(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.916745493114633,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","02-04-00:国家财政-各项税收-税收合计(亿元)"
0.946740496352969,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","02-04-01:国家财政-各项税收-增值税(亿元)"
0.908982154115722,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","02-04-02:国家财政-各项税收-营业税(亿元)"
0.951244513492463,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","02-04-04:国家财政-各项税收-关税(亿元)"
0.907768186462492,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.910875261327608,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.922209787710625,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
-0.939331684673509,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","04-02-06:国民经济-支出法国内生产总值结构-农村居民占居民消费支出比例(%)"
0.939331684673509,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","04-02-07:国民经济-支出法国内生产总值结构-城镇居民占居民消费支出比例(%)"
0.90915501318867,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.931529061312108,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.933870196698577,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.926475899648405,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.907348495113124,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.927121254742717,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-02-13:金融信息-存款利率-零存整取、整存零取、存本取息定期存款(五年)"
0.905999670341606,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.906779116640968,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.945481669873573,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.944171207295185,"02-00-05:国家财政-财政收支总额及增长-财政收入占国内生产总值的比重(%)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.991394514856869,"02-04-00:国家财政-各项税收-税收合计(亿元)","02-04-01:国家财政-各项税收-增值税(亿元)"
0.9990645303169,"02-04-00:国家财政-各项税收-税收合计(亿元)","02-04-02:国家财政-各项税收-营业税(亿元)"
0.985499977385806,"02-04-00:国家财政-各项税收-税收合计(亿元)","02-04-03:国家财政-各项税收-消费税(亿元)"
0.982866763276418,"02-04-00:国家财政-各项税收-税收合计(亿元)","02-04-04:国家财政-各项税收-关税(亿元)"
0.996835042123821,"02-04-00:国家财政-各项税收-税收合计(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.997477876199218,"02-04-00:国家财政-各项税收-税收合计(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.998415760597462,"02-04-00:国家财政-各项税收-税收合计(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.998948729039906,"02-04-00:国家财政-各项税收-税收合计(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.914051443597128,"02-04-00:国家财政-各项税收-税收合计(亿元)","04-02-09:国民经济-支出法国内生产总值结构-存货增加(亿元)"
0.995494412338941,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.993997424287776,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.988320477148323,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.992673770321956,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.991102487970122,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.987567401960446,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.995533553019467,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.941142356343906,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.994136449307776,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.967172715458374,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.96789088079252,"02-04-00:国家财政-各项税收-税收合计(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.986878273442198,"02-04-01:国家财政-各项税收-增值税(亿元)","02-04-02:国家财政-各项税收-营业税(亿元)"
0.963444997511889,"02-04-01:国家财政-各项税收-增值税(亿元)","02-04-03:国家财政-各项税收-消费税(亿元)"
0.986385099236865,"02-04-01:国家财政-各项税收-增值税(亿元)","02-04-04:国家财政-各项税收-关税(亿元)"
0.987386256300567,"02-04-01:国家财政-各项税收-增值税(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.990391038576833,"02-04-01:国家财政-各项税收-增值税(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.9933384492702,"02-04-01:国家财政-各项税收-增值税(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.989496719237399,"02-04-01:国家财政-各项税收-增值税(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.912692845700505,"02-04-01:国家财政-各项税收-增值税(亿元)","04-02-09:国民经济-支出法国内生产总值结构-存货增加(亿元)"
0.982791237272601,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.991462810387453,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.990334988773361,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.988766550734094,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.974453804388435,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.964618302020683,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.986272011091547,"02-04-01:国家财政-各项税收-增值税(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.94038847157471,"02-04-01:国家财政-各项税收-增值税(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.985548531866107,"02-04-01:国家财政-各项税收-增值税(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.97162218648203,"02-04-01:国家财政-各项税收-增值税(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.971489307388818,"02-04-01:国家财政-各项税收-增值税(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.989525540463494,"02-04-02:国家财政-各项税收-营业税(亿元)","02-04-03:国家财政-各项税收-消费税(亿元)"
0.978848549495014,"02-04-02:国家财政-各项税收-营业税(亿元)","02-04-04:国家财政-各项税收-关税(亿元)"
0.995250011049258,"02-04-02:国家财政-各项税收-营业税(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.995613426374238,"02-04-02:国家财政-各项税收-营业税(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.996625974845461,"02-04-02:国家财政-各项税收-营业税(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.998586046835572,"02-04-02:国家财政-各项税收-营业税(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.909917176274759,"02-04-02:国家财政-各项税收-营业税(亿元)","04-02-09:国民经济-支出法国内生产总值结构-存货增加(亿元)"
0.995006539181006,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.992673844750789,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.985302209461283,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.99181509302328,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.990931250389252,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.988880702828176,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.994650778423173,"02-04-02:国家财政-各项税收-营业税(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.943161919933348,"02-04-02:国家财政-各项税收-营业税(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.993696316670367,"02-04-02:国家财政-各项税收-营业税(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.964316352621881,"02-04-02:国家财政-各项税收-营业税(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.965185568918051,"02-04-02:国家财政-各项税收-营业税(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.954267814700961,"02-04-03:国家财政-各项税收-消费税(亿元)","02-04-04:国家财政-各项税收-关税(亿元)"
0.976714368831875,"02-04-03:国家财政-各项税收-消费税(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.983988067037411,"02-04-03:国家财政-各项税收-消费税(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.982451096292692,"02-04-03:国家财政-各项税收-消费税(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.989304259709129,"02-04-03:国家财政-各项税收-消费税(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.98640707578958,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.982486034273123,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.970156375371158,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.98308043803021,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.982624182735092,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.98672913936125,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.984180360932386,"02-04-03:国家财政-各项税收-消费税(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.947345958324296,"02-04-03:国家财政-各项税收-消费税(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.984058072156864,"02-04-03:国家财政-各项税收-消费税(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.949855672043196,"02-04-03:国家财政-各项税收-消费税(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.951772430132729,"02-04-03:国家财政-各项税收-消费税(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.97319327081493,"02-04-04:国家财政-各项税收-关税(亿元)","02-04-06:国家财政-各项税收-企业所得税(亿元)"
0.980565100881119,"02-04-04:国家财政-各项税收-关税(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.984668577112286,"02-04-04:国家财政-各项税收-关税(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
0.977587115722813,"02-04-04:国家财政-各项税收-关税(亿元)","04-02-08:国民经济-支出法国内生产总值结构-固定资本形成总额(亿元)"
0.904125855855436,"02-04-04:国家财政-各项税收-关税(亿元)","04-02-09:国民经济-支出法国内生产总值结构-存货增加(亿元)"
0.971029050329876,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-00:金融信息-货币供应量-货币和准货币（广义货币M2）(亿元)"
0.983428646304689,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-02:金融信息-货币供应量-货币(狭义货币M1)(亿元)"
0.982708650861127,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-04:金融信息-货币供应量-流通中现金(M0)(亿元)"
0.980375612762107,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-06:金融信息-货币供应量-活期存款(亿元)"
0.961241931770351,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-08:金融信息-货币供应量-准货币(亿元)"
0.949740932837407,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-10:金融信息-货币供应量-定期存款(亿元)"
0.973791017861095,"02-04-04:国家财政-各项税收-关税(亿元)","01-01-12:金融信息-货币供应量-储蓄存款(亿元)"
0.909181474513249,"02-04-04:国家财政-各项税收-关税(亿元)","01-02-13:金融信息-存款利率-零存整取、整存零取、存本取息定期存款(五年)"
0.930523835109593,"02-04-04:国家财政-各项税收-关税(亿元)","01-05-00:金融信息-央行黄金和外汇储备-黄金储备(万盎司)"
0.972951612220617,"02-04-04:国家财政-各项税收-关税(亿元)","01-05-01:金融信息-央行黄金和外汇储备-国家外汇储备(亿美元)"
-0.959615014790464,"02-04-04:国家财政-各项税收-关税(亿元)","01-09-01:金融信息-央行汇率-一美元折合人民币(期末数)(元)"
-0.959492336445364,"02-04-04:国家财政-各项税收-关税(亿元)","01-09-02:金融信息-央行汇率-一美元折合人民币(平均数)(元)"
0.994246602544382,"02-04-06:国家财政-各项税收-企业所得税(亿元)","04-02-00:国民经济-支出法国内生产总值结构-居民消费支出(亿元)"
0.994805644633148,"02-04-06:国家财政-各项税收-企业所得税(亿元)","04-02-03:国民经济-支出法国内生产总值结构-政府消费支出(亿元)"
